SENSOR,1,4.055061612,
SENSOR,2,0.9797108281,
SENSOR,3,2.037329138,
ODOMETRY,0,0,0
SENSOR,1,3.904581093,
SENSOR,2,1.01966054,
SENSOR,3,2.203416303,
ODOMETRY,0,0,0
SENSOR,1,3.943368968,
SENSOR,2,0.9766377633,
SENSOR,3,2.016217069,
ODOMETRY,0,0,0
SENSOR,1,4.122667539,
SENSOR,2,1.189207718,
SENSOR,3,1.993333097,
ODOMETRY,0,0,0
SENSOR,1,4.000600109,
SENSOR,2,0.9888787941,
SENSOR,3,2.052971846,
ODOMETRY,0,0,0
SENSOR,1,4.063827602,
SENSOR,2,0.995871507,
SENSOR,3,2.04666153,
ODOMETRY,0,0,0
SENSOR,1,4.035763967,
SENSOR,2,0.8869094728,
SENSOR,3,2.01030059,
ODOMETRY,0,0,0
SENSOR,1,3.945960655,
SENSOR,2,1.124937412,
SENSOR,3,2.007255646,
ODOMETRY,0,0,0
SENSOR,1,4.061180203,
SENSOR,2,0.9607213982,
SENSOR,3,2.025495248,
ODOMETRY,0,0,0
SENSOR,1,3.73917359,
SENSOR,2,1.02123853,
SENSOR,3,1.95453555,
ODOMETRY,0,0,0
SENSOR,1,4.056877606,
SENSOR,2,1.095100282,
SENSOR,3,2.022883825,
ODOMETRY,0,0,0
SENSOR,1,3.953106045,
SENSOR,2,1.024296314,
SENSOR,3,1.861131961,
ODOMETRY,0,0,0
SENSOR,1,3.826193385,
SENSOR,2,1.003009688,
SENSOR,3,1.920701101,
ODOMETRY,0,0,0
SENSOR,1,4.060079357,
SENSOR,2,0.9123614231,
SENSOR,3,2.293672651,
ODOMETRY,0,0,0
SENSOR,1,3.951899591,
SENSOR,2,1.008584696,
SENSOR,3,1.929164218,
ODOMETRY,0,0,0
SENSOR,1,4.037477046,
SENSOR,2,1.021980909,
SENSOR,3,1.975116731,
ODOMETRY,0,0,0
SENSOR,1,3.998434996,
SENSOR,2,0.9394046888,
SENSOR,3,2.211699137,
ODOMETRY,0,0,0
SENSOR,1,4.197792383,
SENSOR,2,0.9663138107,
SENSOR,3,1.938884855,
ODOMETRY,0,0,0
SENSOR,1,4.060878934,
SENSOR,2,0.9376520916,
SENSOR,3,1.925139385,
ODOMETRY,0,0,0
SENSOR,1,3.965612746,
SENSOR,2,1.06217349,
SENSOR,3,2.022917812,
ODOMETRY,0,0,0
SENSOR,1,4.155010937,
SENSOR,2,1.148750448,
SENSOR,3,2.076465618,
ODOMETRY,0,0,0
SENSOR,1,3.852598921,
SENSOR,2,0.9141567518,
SENSOR,3,2.013631803,
ODOMETRY,0,0,0
SENSOR,1,3.865547715,
SENSOR,2,1.013927704,
SENSOR,3,1.970383402,
ODOMETRY,0,0,0
SENSOR,1,3.93372373,
SENSOR,2,1.047756872,
SENSOR,3,1.925513346,
ODOMETRY,0,0,0
SENSOR,1,3.931539585,
SENSOR,2,1.059155188,
SENSOR,3,2.112615114,
ODOMETRY,0,0,0
SENSOR,1,4.091903655,
SENSOR,2,1.065749964,
SENSOR,3,2.031457502,
ODOMETRY,0,0,0
SENSOR,1,4.005297716,
SENSOR,2,0.9267604272,
SENSOR,3,2.081221701,
ODOMETRY,0,0,0
SENSOR,1,4.042569753,
SENSOR,2,1.037536667,
SENSOR,3,2.035075577,
ODOMETRY,0,0,0
SENSOR,1,4.039067425,
SENSOR,2,0.9618407915,
SENSOR,3,1.87293959,
ODOMETRY,0,0,0
SENSOR,1,3.981983473,
SENSOR,2,0.9324202715,
SENSOR,3,1.992424606,
ODOMETRY,0,0,0
SENSOR,1,3.839390906,
SENSOR,2,1.138736118,
SENSOR,3,1.952701683,
ODOMETRY,0,0,0
SENSOR,1,3.808032605,
SENSOR,2,1.036532839,
SENSOR,3,2.007937531,
ODOMETRY,0,0,0
SENSOR,1,3.997733855,
SENSOR,2,0.8902457739,
SENSOR,3,1.990839519,
ODOMETRY,0,0,0
SENSOR,1,4.107502139,
SENSOR,2,0.98965192,
SENSOR,3,1.904200711,
ODOMETRY,0,0,0
SENSOR,1,3.957509754,
SENSOR,2,1.123063011,
SENSOR,3,1.815296596,
ODOMETRY,0,0,0
SENSOR,1,3.670055687,
SENSOR,2,1.143565114,
SENSOR,3,2.033792918,
ODOMETRY,0,0,0
SENSOR,1,3.971964775,
SENSOR,2,1.126423729,
SENSOR,3,1.891720855,
ODOMETRY,0,0,0
SENSOR,1,4.050047255,
SENSOR,2,1.173696232,
SENSOR,3,2.059713801,
ODOMETRY,0,0,0
SENSOR,1,4.134381727,
SENSOR,2,1.094039467,
SENSOR,3,1.994871518,
ODOMETRY,0,0,0
SENSOR,1,4.142623627,
SENSOR,2,0.9963580852,
SENSOR,3,2.2149754,
ODOMETRY,0,0,0
SENSOR,1,4.066129303,
SENSOR,2,0.9204223358,
SENSOR,3,2.080775239,
ODOMETRY,0,0,0
SENSOR,1,3.77872224,
SENSOR,2,0.9018346708,
SENSOR,3,2.017961058,
ODOMETRY,0,0,0
SENSOR,1,3.964185871,
SENSOR,2,0.8549002145,
SENSOR,3,2.012832438,
ODOMETRY,0,0,0
SENSOR,1,4.127162445,
SENSOR,2,1.015016967,
SENSOR,3,1.914283599,
ODOMETRY,0,0,0
SENSOR,1,3.892037863,
SENSOR,2,1.008286135,
SENSOR,3,1.825645981,
ODOMETRY,0,0,0
SENSOR,1,3.980992828,
SENSOR,2,0.929090525,
SENSOR,3,2.068548961,
ODOMETRY,0,0,0
SENSOR,1,3.81753406,
SENSOR,2,1.053630185,
SENSOR,3,1.924316539,
ODOMETRY,0,0,0
SENSOR,1,3.796731847,
SENSOR,2,1.024908839,
SENSOR,3,1.901740649,
ODOMETRY,0,0,0
SENSOR,1,4.013084793,
SENSOR,2,0.8548994314,
SENSOR,3,2.009564218,
ODOMETRY,0,0,0
SENSOR,1,4.148927166,
SENSOR,2,0.8667996221,
SENSOR,3,2.069231561,
ODOMETRY,0,0,0
SENSOR,1,3.954165643,
SENSOR,2,1.002526544,
SENSOR,3,2.101590401,
ODOMETRY,0,0,0
SENSOR,1,4.027195177,
SENSOR,2,0.8930267325,
SENSOR,3,1.989036285,
ODOMETRY,0,0,0
SENSOR,1,4.020572588,
SENSOR,2,1.043167628,
SENSOR,3,2.053443805,
ODOMETRY,0,0,0
SENSOR,1,3.861162753,
SENSOR,2,1.083272505,
SENSOR,3,2.12845987,
ODOMETRY,0,0,0
SENSOR,1,4.014794882,
SENSOR,2,0.9533229538,
SENSOR,3,2.059419299,
ODOMETRY,0,0,0
SENSOR,1,3.99812994,
SENSOR,2,0.9321684369,
SENSOR,3,2.067003071,
ODOMETRY,0,0,0
SENSOR,1,3.86853677,
SENSOR,2,1.128632295,
SENSOR,3,1.972756946,
ODOMETRY,0,0,0
SENSOR,1,3.9608213,
SENSOR,2,0.837820768,
SENSOR,3,2.009185208,
ODOMETRY,0,0,0
SENSOR,1,4.095428074,
SENSOR,2,0.9884020426,
SENSOR,3,1.999290526,
ODOMETRY,0,0,0
SENSOR,1,4.082313302,
SENSOR,2,0.9784192054,
SENSOR,3,1.746816778,
ODOMETRY,0,0,0
SENSOR,1,4.069485672,
SENSOR,2,0.9650826379,
SENSOR,3,2.013273613,
